Product Name,29113425
Station Name,EOL
Serial Number,!203020120!_V29113441
DateTime,20210401_163250
Total Test Time,294.400000
Result,Fail
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read FS_UbatHV_U16,1218,,1000,1300,Passed,0.048
Apply HV Battery = 350V,,,,,Passed,0.047
Wait,,,,,Passed,0.518
Read FS_UbatHV_U16,1522,,1400,1600,Passed,0.048
Read Correction,0.231,,0,1,Passed,0.050
HV_Caculation ,,,,,Passed,0.030
Wait,,,,,Passed,1.518
Check_the_water,1,,1,1,Passed,2.154
U_LOAD,,,,,Passed,0.046
V_LOAD,,,,,Passed,0.046
W_LOAD,,,,,Passed,0.050
Wait,,,,,Passed,0.518
Apply HV Battery =270V,,,,,Passed,0.047
Apply HV Battery =25A,,,,,Passed,0.057
Read FSSMACS_AclState,50,,30,50,Passed,0.030
Read FTSMACS_AclState,3,,3,3,Passed,0.031
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.161
Wait,,,,,Passed,0.171
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.162
Wait,,,,,Passed,0.519
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.179
Wait,,,,,Passed,1.017
Set UDS_bRoutineActive=1,,,,,Passed,0.176
Wait,,,,,Passed,1.017
Read FSSMACS_Aclstate,50,,30,50,Passed,0.034
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.168
Set MAIN_u16ModeReq=0,,,,,Passed,0.034
Set MAIN_u16ModeReq=0,,,,,Passed,0.027
Read FSSMACS_Aclstate,31,,30,31,Passed,0.027
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.162
Wait,,,,,Passed,0.519
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.164
Wait,,,,,Passed,0.518
Read FTSMACS_AclState,8,,8,8,Passed,0.026
Wait,,,,,Passed,0.518
Read FSSMACS_Aclstate,31,,30,31,Passed,0.031
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.157
Wait,,,,,Passed,0.518
Set_U_DutyCycle= 0.548,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1536,,1300,1700,Passed,0.048
Read U Current,-354.832,,-500,500,Passed,0.141
Set_U_DutyCycle= 0.545,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1672,,1500,1900,Passed,0.048
Read U Current,-260.655,,-500,500,Passed,0.137
Set_U_DutyCycle= 0.54,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1872,,1700,2100,Passed,0.052
Read U Current,-121.620,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.5,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2052,,1900,2300,Passed,0.048
Read U Current,2.559,,-500,500,Passed,0.136
Set_U_DutyCycle= 0.46,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2265,,2100,2500,Passed,0.050
Read U Current,151.294,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.455,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2481,,2300,2700,Passed,0.049
Read U Current,301.323,,-500,500,Passed,0.137
Set_U_DutyCycle= 0.452,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2633,,2500,2900,Passed,0.050
Read U Current,405.868,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.548,,,,,Passed,0.161
Wait,,,,,Passed,0.519
Read FT_Iuvw3_U16[1],1559,,1300,1700,Passed,0.048
Read V Current,-349.469,,-500,500,Passed,0.135
Set_V_DutyCycle= 0.545,,,,,Passed,0.158
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[1],1688,,1500,1900,Passed,0.048
Read V Current,-257.662,,-500,500,Passed,0.137
Set_V_DutyCycle= 0.54,,,,,Passed,0.168
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[1],1877,,1700,2100,Passed,0.051
Read V Current,-123.192,,-500,500,Passed,0.137
Set_V_DutyCycle= 0.5,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2058,,1900,2300,Passed,0.048
Read V Current,2.463,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.46,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2247,,2100,2500,Passed,0.048
Read V Current,139.453,,-500,500,Passed,0.137
Set_V_DutyCycle= 0.455,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2441,,2300,2700,Passed,0.048
Read V Current,278.112,,-500,500,Passed,0.139
Set_V_DutyCycle= 0.452,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2581,,2500,2900,Passed,0.048
Read V Current,375.142,,-500,500,Passed,0.144
Set_W_DutyCycle= 0.548,,,,,Passed,0.164
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1564,,1300,1700,Passed,0.048
Read W Current,-346.831,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.545,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1703,,1500,1900,Passed,0.048
Read W Current,-249.125,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.54,,,,,Passed,0.158
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[2],1896,,1700,2100,Passed,0.053
Read W Current,-109.025,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.5,,,,,Passed,0.162
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2057,,1900,2300,Passed,0.048
Read W Current,2.479,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.46,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2246,,2100,2500,Passed,0.048
Read W Current,138.759,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.455,,,,,Passed,0.162
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2461,,2300,2700,Passed,0.048
Read W Current,289.234,,-500,500,Passed,0.154
Set_W_DutyCycle= 0.452,,,,,Passed,0.166
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[2],2612,,2500,2900,Passed,0.049
Read W Current,394.513,,-500,500,Passed,0.135
DutyCycle OFF,,,,,Passed,0.158
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.156
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.163
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.163
Wait,,,,,Passed,2.017
Read Correction U,0.694,,0.5,1,Passed,0.050
Current_Caculation,,,,,Passed,0.038
Read Correction V,0.710,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.038
Read Correction W,0.708,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.038
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.014
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.020
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.013
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.021
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.013
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.022
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.023
Set SAMTBHV_GainCorrnC,,,,,Passed,0.020
get_gain,,,,,Passed,0.013
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.021
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.021
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.021
get_gain,,,,,Passed,0.013
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.021
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.021
get_gain,,,,,Passed,0.014
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.021
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.020
get_gain,,,,,Passed,0.013
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.020
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.020
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.157
Wait,,,,,Passed,0.167
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.164
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.172
Set UDS_bRoutineActive=1,,,,,Passed,0.172
Wait,,,,,Passed,0.518
Read FSSMACS_AclState,31,,30,50,Passed,0.027
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.158
Set MAIN_u16ModeReq=0,,,,,Passed,0.029
Set MAIN_u16ModeReq=0,,,,,Passed,0.174
Wait,,,,,Passed,0.517
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.160
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.171
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.169
Wait,,,,,Passed,0.167
MAIN_bShutDownReq=1,,,,,Passed,0.177
MAIN_bShutDownReq=1,,,,,Passed,0.177
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.045
HV_Channel OFF,,,,,Passed,0.134
Switch OFF HV_21,,,,,Passed,0.137
Switch OFF HV_22,,,,,Passed,0.135
Read FSMABLV_UbatLVCorGainC,0.978,,0.9,1.1,Passed,0.022
Read FSMABLV_UbatLVCorOffsetC,62.0185,,-60,100,Passed,0.021
Read HV_CorGainC,1.00734,,0.9,1.2,Passed,0.021
Read HV_CorOffsetC,-8.297,,-50,50,Passed,0.021
Read FTEAMPI_A2DGainIsuLC,1.0195,,0.9,1.1,Passed,0.022
Read FTEAMPI_A2DGainIsvLC,1.0259,,0.9,1.1,Passed,0.021
Read FTEAMPI_A2DGainIswLC,1.0285,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIsuLC,1.0195,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIsvLC,1.0259,,0.9,1.1,Passed,0.022
Read SAMTLCS_A2DGainIswLC,1.0285,,0.9,1.1,Passed,0.021
Disconnect,,,,,Passed,2.917
12V_DC_Source,,,,,Passed,0.107
Wait,,,,,Passed,0.520
Switch OFF 12V_8,,,,,Passed,0.134
Switch OFF 12V_9,,,,,Passed,0.134
Wait,,,,,Passed,0.518
Switch On 12V_8,,,,,Passed,0.150
Switch On 12V_9,,,,,Passed,0.135
Voltage=12.5V,,,,,Passed,0.141
Current=5A,,,,,Passed,0.101
12V_DC_Source,,,,,Passed,0.098
Wait,,,,,Passed,0.529
Wake up,,,,,Passed,1.060
Wait,,,,,Passed,0.528
Connect DUT,,,,,Passed,4.947
Wait,,,,,Passed,0.517
Read MAIN_MSGu8InverterHVILStatus,1,,0,0,Failed,0.027
Wait,,,,,Passed,1.519
FSMABLV_UbatLVCorGainC,0,,1,1,Failed,0.041
FSMABLV_UbatLVCorOffsetC,0,,1,1,Failed,0.040
HV_CorGainC,0,,1,1,Failed,0.041
HV_CorOffsetC,0,,1,1,Failed,0.050
FTEAMPI_A2DGainIsuLC,0,,1,1,Failed,0.051
FTEAMPI_A2DGainIsvLC,0,,1,1,Failed,0.051
FTEAMPI_A2DGainIswLC,0,,1,1,Failed,0.050
SAMTLCS_A2DGainIsuLC,0,,1,1,Failed,0.051
SAMTLCS_A2DGainIsvLC,0,,1,1,Failed,0.057
SAMTLCS_A2DGainIswLC,0,,1,1,Failed,0.051
HV_Channel ON,,,,,Passed,0.141
HV_Source ON,,,,,Passed,0.067
Voltage=12.5V,,,,,Passed,0.144
Switch On HV_36,,,,,Passed,0.139
Switch On HV_38,,,,,Passed,0.154
Apply HV Battery = 360V,,,,,Passed,0.053
Apply HV Battery =25A,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.050
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.165
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.164
Wait,,,,,Passed,0.518
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.325
Wait,,,,,Passed,0.519
Set UDS_bRoutineActive=1,,,,,Passed,0.182
Wait,,,,,Passed,0.522
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.167
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.168
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.166
Wait,,,,,Passed,0.517
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.159
Set MAIN_u16ModeReq=1,,,,,Passed,0.176
Wait,,,,,Passed,0.517
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.161
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.160
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.160
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.167
Wait,,,,,Passed,1.017
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=500,,,,,Passed,0.160
Wait,,,,,Passed,3.017
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.158
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.111
Check FSMAPMT_PmTemp,62.403,,40,90,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.028
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.027
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.027
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.028
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.027
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.157
Disconnect,,,,,Passed,2.050
Wait,,,,,Passed,0.518
HV_Source OFF,,,,,Passed,0.057
Wait,,,,,Passed,0.518
HV_Channel OFF,,,,,Passed,0.137
Wait,,,,,Passed,0.519
Switch OFF HV_36,,,,,Passed,0.141
Switch OFF HV_38,,,,,Passed,0.135
12V_DC_Source,,,,,Passed,0.098
Wait,,,,,Passed,0.518
Switch OFF 12V_8,,,,,Passed,0.145
Switch OFF 12V_9,,,,,Passed,0.138
Switch OFF Current measure,,,,,Passed,0.137
Disconnect,,,,,Passed,0.021
Switch On 12V_8,,,,,Passed,0.133
Switch On 12V_9,,,,,Passed,0.134
Switch On 14,,,,,Passed,0.135
12V_DC_Source,,,,,Passed,0.102
Voltage=12.5V,,,,,Passed,0.145
Current=5A,,,,,Passed,0.107
12V_DC_Source,,,,,Passed,0.103
Wait,,,,,Passed,0.519
Wake up,,,,,Passed,1.043
Wait,,,,,Passed,0.520
Connect DUT,,,,,Passed,5.167
Wait,,,,,Passed,0.517
Blowing_water,,,,,Passed,0.238
Sleep Power Current Measure,0.00292,uA,0,100,Passed,0.975
Read FT_ResolverSin_U16,,,,,Passed,2.565
Read FT_ResolverSin_U16 Max,3475,,3000,3899,Passed,0.013
Read FT_ResolverSin_U16 Min,615,,400,700,Passed,0.014
Read FT_ResolverCos_U16,,,,,Passed,2.548
Read FT_ResolverCos_U16 Max,3474,,3000,3899,Passed,0.014
Read FT_ResolverCos_U16 Min,615,,400,700,Passed,0.014
Resolver excitation,10.796,,10,12,Passed,0.252
Switch OFF 14,,,,,Passed,0.136
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.160
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.159
Wait,,,,,Passed,0.519
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.175
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.172
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.174
Wait,,,,,Passed,0.118
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.170
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.174
Wait,,,,,Passed,5.017
Read Dcs_bMot Measure Current,2.458,A,1,3,Passed,0.157
Wait,,,,,Passed,0.520
Switch ON Current measure,,,,,Passed,0.140
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.168
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.170
Wait,,,,,Passed,0.117
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.169
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.170
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.176
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.170
Wait,,,,,Passed,0.117
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.166
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.173
Wait,,,,,Passed,6.017
Read Pls_bMot Measure Current,2.656,A,1,3,Passed,0.155
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.174
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.033
OFF 00,,,,,Passed,0.091
OFF 01,,,,,Passed,0.051
OFF 02,,,,,Passed,0.052
OFF 03,,,,,Passed,0.052
Wait,,,,,Passed,0.517
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.045
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.047
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,1.017
Read UserVar_DogCluPosnRatSnsr,80.460,,60,90,Passed,0.034
Read ADEL_ParkPawlPosnRatSnsr,85.876,,60,90,Passed,0.026
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.048
Wait,,,,,Passed,0.118
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.046
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.048
Wait,,,,,Passed,0.118
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.046
Wait,,,,,Passed,1.017
Read ADEL_DogCluPosnRatSnsr,8.118,,0,20,Passed,0.025
Read ADEL_ParkPawlPosnRatSnsr,48.0408,,40,50,Passed,0.025
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.055
Wait,,,,,Passed,0.119
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.047
Wait,,,,,Passed,0.118
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.120
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.054
Switch OFF Current measure,,,,,Passed,0.137
Voltage=6.5,,,,,Passed,0.150
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Read FTSMACS_AclState,3,,3,3,Passed,0.027
Read SASMACS_AclState,2,,2,2,Passed,0.027
Identity,,,,,Passed,0.026
Identity_OFF,,,,,Passed,0.026
Voltage=12.5V,,,,,Passed,0.142
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.547
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.537
Wait,,,,,Passed,0.517
Set UserVar_Dcs_MotCurReqByp_Cal=-0.6,,,,,Passed,0.309
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.168
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.171
Wait,,,,,Passed,0.117
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.167
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.169
Wait,,,,,Passed,6.017
Read Dcs_bMot Measure Current,2.198,A,1,3,Passed,0.155
Wait,,,,,Passed,0.518
Switch ON Current measure,,,,,Passed,0.135
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.175
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.172
Wait,,,,,Passed,0.117
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.168
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.170
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.174
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.175
Wait,,,,,Passed,0.118
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.171
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.176
Wait,,,,,Passed,7.017
Read Pls_bMot Measure Current,1.660,A,1,3,Passed,0.156
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.173
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.033
Wait,,,,,Passed,0.518
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.159
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.164
HV_Channel ON,,,,,Passed,0.131
HV_Source ON,,,,,Passed,0.047
HV_Source ON,,,,,Passed,0.056
Apply HV Battery = 450V,,,,,Passed,0.047
Apply HV Battery =1A,,,,,Passed,0.046
Wait,,,,,Passed,1.017
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.031
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.046
HV_Channel OFF,,,,,Passed,0.130
