Product Name,29113425
Station Name,EOL
Serial Number,!203100093!_V29113441
DateTime,20210307_190041
Total Test Time,282.000000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Wait,,,,,Passed,0.516
Read_FS_UbatLV_U16,1402,,1200,1600,Passed,0.047
Set_LV_Voltage=14V,,,,,Passed,0.165
Wait,,,,,Passed,0.517
Read_FS_UbatLV_U16,1645,,1400,1800,Passed,0.047
Read Correction,0.00823,,0,1,Passed,0.049
LV_Caculation ,,,,,Passed,0.033
NumericTest,0.00823,,0,1,Passed,0.001
Set_LV_Voltage=12.5V,,,,,Passed,0.144
Switch On CAN_34,,,,,Passed,0.134
HV_Channel ON,,,,,Passed,0.131
Apply HV Battery = 0V,,,,,Passed,0.047
HV_Source ON,,,,,Passed,0.055
Switch On HV_36,,,,,Passed,0.134
Switch On HV_38,,,,,Passed,0.135
Switch On 12V_8,,,,,Passed,0.135
Switch On 12V_9,,,,,Passed,0.134
Switch On ENS_20,,,,,Passed,0.135
Read T_Iuvw3_U16[0],2040,,2024,2080,Passed,0.026
Read T_Iuvw3_U16[1],2059,,2024,2080,Passed,0.026
Read T_Iuvw3_U16[2],2058,,2024,2080,Passed,0.027
Read FS_IbatHV_U16,2044,,2024,2080,Passed,0.028
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
Apply HV Battery = 270V,,,,,Passed,0.044
Apply HV Battery =1A,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FSEABHV_UbatHV,270.0532,,265,273,Passed,0.026
HV_Channel OFF,,,,,Passed,0.129
HV_Source OFF,,,,,Passed,0.045
Wait,,,,,Passed,1.018
Read FSMAPMT_PmTemp,21.845,,18,26,Passed,0.027
Read FSMADBT_DboardTemp,22.426,,18,40,Passed,0.026
Read FSMACBT_CboardTempHV,23.0638,,18,40,Passed,0.026
Read FSMACBT_CboardTempLV,22.383,,18,40,Passed,0.026
Read FSMAICT_CoolingTemp,21.234,,18,28,Passed,0.036
Read FSMAMST_StatorTemp1,83.179,,78,88,Passed,0.026
Read FSMAMST_StatorTemp2,86.647,,78,88,Passed,0.026
Wait,,,,,Passed,0.516
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.162
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.166
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.174
Set MAIN_u16ModeReq=1,,,,,Passed,0.173
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.173
Set UDS_bRoutineActive=1,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.168
Wait,,,,,Passed,0.517
ENS testing ENS_u32Dty,9735,,5000,15000,Passed,1.081
ENS testing ENS_u32Prd,20000,,10000,30000,Passed,1.079
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.046
Apply HV Battery = 220V,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,957,,900,1000,Passed,0.047
Apply HV Battery = 280V,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,1215,,1000,1300,Passed,0.050
Apply HV Battery = 350V,,,,,Passed,0.049
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,1516,,1400,1600,Passed,0.052
Read Correction,0.233,,0,1,Passed,0.049
HV_Caculation ,,,,,Passed,0.030
Wait,,,,,Passed,1.516
Check_the_water,1,,1,1,Passed,7.474
U_LOAD,,,,,Passed,0.044
V_LOAD,,,,,Passed,0.044
W_LOAD,,,,,Passed,0.043
Wait,,,,,Passed,0.516
Apply HV Battery =270V,,,,,Passed,0.046
Apply HV Battery =25A,,,,,Passed,0.055
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.158
Wait,,,,,Passed,0.166
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.168
Wait,,,,,Passed,1.017
Set UDS_bRoutineActive=1,,,,,Passed,0.314
Wait,,,,,Passed,1.017
Read FSSMACS_Aclstate,50,,30,50,Passed,0.032
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.163
Set MAIN_u16ModeReq=0,,,,,Passed,0.024
Set MAIN_u16ModeReq=0,,,,,Passed,0.025
Read FSSMACS_Aclstate,31,,30,31,Passed,0.026
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FTSMACS_AclState,8,,8,8,Passed,0.026
Wait,,,,,Passed,0.517
Read FSSMACS_Aclstate,31,,30,31,Passed,0.025
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.158
Wait,,,,,Passed,0.516
Set_U_DutyCycle= 0.548,,,,,Passed,0.158
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],1504,,1300,1700,Passed,0.047
Read U Current,-377.9832,,-500,500,Passed,0.134
Set_U_DutyCycle= 0.545,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1637,,1500,1900,Passed,0.052
Read U Current,-283.789,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.54,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1840,,1700,2100,Passed,0.047
Read U Current,-141.202,,-500,500,Passed,0.134
Set_U_DutyCycle= 0.5,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2045,,1900,2300,Passed,0.048
Read U Current,2.621,,-500,500,Passed,0.133
Set_U_DutyCycle= 0.46,,,,,Passed,0.158
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[0],2293,,2100,2500,Passed,0.047
Read U Current,177.941,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.455,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2521,,2300,2700,Passed,0.048
Read U Current,334.964,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.452,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2674,,2500,2900,Passed,0.047
Read U Current,440.644,,-500,500,Passed,0.135
Set_V_DutyCycle= 0.548,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1537,,1300,1700,Passed,0.047
Read V Current,-370.420,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.545,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1665,,1500,1900,Passed,0.051
Read V Current,-278.453,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.54,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1855,,1700,2100,Passed,0.047
Read V Current,-142.304,,-500,500,Passed,0.133
Set_V_DutyCycle= 0.5,,,,,Passed,0.161
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[1],2060,,1900,2300,Passed,0.048
Read V Current,2.677,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.46,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2283,,2100,2500,Passed,0.048
Read V Current,163.279,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.455,,,,,Passed,0.165
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2483,,2300,2700,Passed,0.050
Read V Current,305.921,,-500,500,Passed,0.141
Set_V_DutyCycle= 0.452,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2621,,2500,2900,Passed,0.048
Read V Current,404.142,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.548,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1517,,1300,1700,Passed,0.047
Read W Current,-379.359,,-500,500,Passed,0.136
Set_W_DutyCycle= 0.545,,,,,Passed,0.156
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1661,,1500,1900,Passed,0.051
Read W Current,-278.551,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.54,,,,,Passed,0.168
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[2],1867,,1700,2100,Passed,0.047
Read W Current,-129.9652,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.5,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2058,,1900,2300,Passed,0.047
Read W Current,2.613,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.46,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2263,,2100,2500,Passed,0.047
Read W Current,148.604,,-500,500,Passed,0.133
Set_W_DutyCycle= 0.455,,,,,Passed,0.162
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2481,,2300,2700,Passed,0.049
Read W Current,301.691,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.452,,,,,Passed,0.156
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2629,,2500,2900,Passed,0.049
Read W Current,406.915,,-500,500,Passed,0.135
DutyCycle OFF,,,,,Passed,0.157
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.157
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.170
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.164
Wait,,,,,Passed,2.017
Read Correction U,0.700,,0.5,1,Passed,0.050
Current_Caculation,,,,,Passed,0.037
Read Correction V,0.714,,0.5,1,Passed,0.048
Current_Caculation,,,,,Passed,0.036
Read Correction W,0.707,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.038
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.020
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.158
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.020
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.162
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.019
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.157
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.164
Set SAMTBHV_GainCorrnC,,,,,Passed,0.161
get_gain,,,,,Passed,0.020
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.162
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.165
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.160
get_gain,,,,,Passed,0.020
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.159
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.165
get_gain,,,,,Passed,0.020
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.159
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.159
get_gain,,,,,Passed,0.021
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.178
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.158
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.165
Wait,,,,,Passed,0.169
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.181
Wait,,,,,Passed,0.520
Set UDS_bRoutineActive=1,,,,,Passed,0.173
Set UDS_bRoutineActive=1,,,,,Passed,0.173
Wait,,,,,Passed,0.517
Read FSSMACS_AclState,31,,30,50,Passed,0.030
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.161
Set MAIN_u16ModeReq=0,,,,,Passed,0.025
Set MAIN_u16ModeReq=0,,,,,Passed,0.172
Wait,,,,,Passed,0.516
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.158
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.162
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.173
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.172
Wait,,,,,Passed,0.167
MAIN_bShutDownReq=1,,,,,Passed,0.178
MAIN_bShutDownReq=1,,,,,Passed,1.208
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.059
HV_Channel OFF,,,,,Passed,0.140
Switch OFF HV_21,,,,,Passed,0.164
Switch OFF HV_22,,,,,Passed,0.133
Read FSMABLV_UbatLVCorGainC,0.980,,0.9,1.1,Passed,0.021
Read FSMABLV_UbatLVCorOffsetC,56.000,,-60,100,Passed,0.021
Read HV_CorGainC,1.0129,,0.9,1.2,Passed,0.020
Read HV_CorOffsetC,-11,,-50,50,Passed,0.020
Read FTEAMPI_A2DGainIsuLC,1.0287,,0.9,1.1,Passed,0.022
Read FTEAMPI_A2DGainIsvLC,1.0325,,0.9,1.1,Passed,0.020
Read FTEAMPI_A2DGainIswLC,1.0266,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIsuLC,1.0287,,0.9,1.1,Passed,0.020
Read SAMTLCS_A2DGainIsvLC,1.0325,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIswLC,1.0266,,0.9,1.1,Passed,0.020
Disconnect,,,,,Passed,3.973
12V_DC_Source,,,,,Passed,0.096
Wait,,,,,Passed,0.517
Switch OFF 12V_8,,,,,Passed,0.131
Switch OFF 12V_9,,,,,Passed,0.131
Wait,,,,,Passed,0.517
Switch On 12V_8,,,,,Passed,0.141
Switch On 12V_9,,,,,Passed,0.132
Voltage=12.5V,,,,,Passed,0.143
Current=5A,,,,,Passed,0.102
12V_DC_Source,,,,,Passed,0.091
Wait,,,,,Passed,0.520
Wake up,,,,,Passed,1.043
Wait,,,,,Passed,0.520
Connect DUT,,,,,Passed,4.912
Wait,,,,,Passed,0.517
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.028
Wait,,,,,Passed,1.518
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.044
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.039
HV_CorGainC,1,,1,1,Passed,0.042
HV_CorOffsetC,1,,1,1,Passed,0.044
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.042
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.039
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.042
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.045
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.039
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.040
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
Voltage=12.5V,,,,,Passed,0.140
Switch On HV_36,,,,,Passed,0.132
Switch On HV_38,,,,,Passed,0.135
Apply HV Battery = 360V,,,,,Passed,0.046
Apply HV Battery =25A,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.045
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.162
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.175
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.172
Wait,,,,,Passed,0.516
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.164
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.157
Wait,,,,,Passed,0.516
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.161
Set MAIN_u16ModeReq=1,,,,,Passed,0.174
Wait,,,,,Passed,0.518
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.159
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.168
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.161
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.164
Wait,,,,,Passed,1.017
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=500,,,,,Passed,0.160
Wait,,,,,Passed,3.017
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.161
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.101
Check FSMAPMT_PmTemp,65.719,,40,90,Passed,0.031
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.031
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.030
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.031
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.031
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.029
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.161
Disconnect,,,,,Passed,1.095
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.058
Wait,,,,,Passed,0.517
HV_Channel OFF,,,,,Passed,0.134
Wait,,,,,Passed,0.525
Switch OFF HV_36,,,,,Passed,0.133
Switch OFF HV_38,,,,,Passed,0.134
12V_DC_Source,,,,,Passed,0.093
Wait,,,,,Passed,0.519
Switch OFF 12V_8,,,,,Passed,0.143
Switch OFF 12V_9,,,,,Passed,0.131
Switch OFF Current measure,,,,,Passed,0.132
Disconnect,,,,,Passed,0.021
Switch On 12V_8,,,,,Passed,0.131
Switch On 12V_9,,,,,Passed,0.131
Switch On 14,,,,,Passed,0.132
12V_DC_Source,,,,,Passed,0.094
Voltage=12.5V,,,,,Passed,0.156
Current=5A,,,,,Passed,0.115
12V_DC_Source,,,,,Passed,0.102
Wait,,,,,Passed,0.524
Wake up,,,,,Passed,1.044
Wait,,,,,Passed,0.524
Connect DUT,,,,,Passed,5.143
Wait,,,,,Passed,0.517
Blowing_water,,,,,Passed,0.236
Sleep Power Current Measure,0.00229,uA,0,100,Passed,0.875
Read FT_ResolverSin_U16,,,,,Passed,2.547
Read FT_ResolverSin_U16 Max,3474,,3000,3899,Passed,0.013
Read FT_ResolverSin_U16 Min,605,,400,700,Passed,0.013
Read FT_ResolverCos_U16,,,,,Passed,2.547
Read FT_ResolverCos_U16 Max,3490,,3000,3899,Passed,0.013
Read FT_ResolverCos_U16 Min,606,,400,700,Passed,0.013
Resolver excitation,10.892,,10,12,Passed,0.125
Switch OFF 14,,,,,Passed,0.133
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.159
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.172
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.173
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.449
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.173
Wait,,,,,Passed,0.118
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.170
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.172
Wait,,,,,Passed,5.017
Read Dcs_bMot Measure Current,2.433,A,1,3,Passed,0.161
Wait,,,,,Passed,0.518
Switch ON Current measure,,,,,Passed,0.134
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.170
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.179
Wait,,,,,Passed,0.117
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.175
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.172
Wait,,,,,Passed,1.016
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.171
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.169
Wait,,,,,Passed,0.117
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.166
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.171
Wait,,,,,Passed,6.016
Read Pls_bMot Measure Current,2.761,A,1,3,Passed,0.157
Wait,,,,,Passed,0.516
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.176
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.033
OFF 00,,,,,Passed,0.057
OFF 01,,,,,Passed,0.054
OFF 02,,,,,Passed,0.055
OFF 03,,,,,Passed,0.053
Wait,,,,,Passed,0.516
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.059
Wait,,,,,Passed,0.116
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.048
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.116
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,1.017
Read UserVar_DogCluPosnRatSnsr,80.765,,60,90,Passed,0.025
Read ADEL_ParkPawlPosnRatSnsr,85.968,,60,90,Passed,0.024
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.052
Wait,,,,,Passed,0.116
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.118
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,1.017
Read ADEL_DogCluPosnRatSnsr,8.145,,0,20,Passed,0.024
Read ADEL_ParkPawlPosnRatSnsr,44.989,,40,50,Passed,0.024
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.055
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.116
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Switch OFF Current measure,,,,,Passed,0.134
Voltage=6.5,,,,,Passed,0.145
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Read FTSMACS_AclState,3,,3,3,Passed,0.032
Read SASMACS_AclState,2,,2,2,Passed,0.027
Identity,,,,,Passed,0.025
Identity_OFF,,,,,Passed,0.025
Voltage=12.5V,,,,,Passed,0.144
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.536
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.538
Wait,,,,,Passed,0.516
Set UserVar_Dcs_MotCurReqByp_Cal=-0.6,,,,,Passed,0.168
Wait,,,,,Passed,0.116
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.170
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.169
Wait,,,,,Passed,0.116
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.174
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.175
Wait,,,,,Passed,6.017
Read Dcs_bMot Measure Current,2.598,A,1,3,Passed,0.161
Wait,,,,,Passed,0.517
Switch ON Current measure,,,,,Passed,0.134
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.172
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.172
Wait,,,,,Passed,0.116
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.169
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.171
Wait,,,,,Passed,1.016
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.174
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.169
Wait,,,,,Passed,0.116
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.167
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.169
Wait,,,,,Passed,7.017
Read Pls_bMot Measure Current,1.873,A,1,3,Passed,0.155
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.171
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.033
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.163
Wait,,,,,Passed,0.517
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.182
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.161
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.046
Apply HV Battery = 450V,,,,,Passed,0.045
Apply HV Battery =1A,,,,,Passed,0.045
Wait,,,,,Passed,1.018
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.027
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.045
HV_Channel OFF,,,,,Passed,0.130
