Product Name,29113425
Station Name,EOL
Serial Number,!203100097!_V29113441
DateTime,20210307_145044
Total Test Time,279.600000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.178
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.176
Wait,,,,,Passed,0.518
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.171
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.174
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.176
Wait,,,,,Passed,0.516
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.172
Set MAIN_u16ModeReq=1,,,,,Passed,0.179
Wait,,,,,Passed,0.517
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.169
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.171
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.174
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.170
Wait,,,,,Passed,1.016
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=500,,,,,Passed,0.169
Wait,,,,,Passed,3.017
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.170
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.094
Check FSMAPMT_PmTemp,64.975,,40,90,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.030
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.027
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.025
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.171
Disconnect,,,,,Passed,1.032
Wait,,,,,Passed,0.518
HV_Source OFF,,,,,Passed,0.058
Wait,,,,,Passed,0.517
HV_Channel OFF,,,,,Passed,0.135
Wait,,,,,Passed,0.518
Switch OFF HV_36,,,,,Passed,0.140
Switch OFF HV_38,,,,,Passed,0.132
12V_DC_Source,,,,,Passed,0.093
Wait,,,,,Passed,0.521
Switch OFF 12V_8,,,,,Passed,0.142
Switch OFF 12V_9,,,,,Passed,0.131
Switch OFF Current measure,,,,,Passed,0.132
Disconnect,,,,,Passed,0.020
Switch On 12V_8,,,,,Passed,0.132
Switch On 12V_9,,,,,Passed,0.131
Switch On 14,,,,,Passed,0.131
12V_DC_Source,,,,,Passed,0.093
Voltage=12.5V,,,,,Passed,0.140
Current=5A,,,,,Passed,0.105
12V_DC_Source,,,,,Passed,0.101
Wait,,,,,Passed,0.518
Wake up,,,,,Passed,1.043
Wait,,,,,Passed,0.549
Connect DUT,,,,,Passed,4.838
Wait,,,,,Passed,0.516
Blowing_water,,,,,Passed,0.237
Sleep Power Current Measure,0.00364,uA,0,100,Passed,0.874
Read FT_ResolverSin_U16,,,,,Passed,2.547
Read FT_ResolverSin_U16 Max,3476,,3000,3899,Passed,0.013
Read FT_ResolverSin_U16 Min,609,,400,700,Passed,0.013
Read FT_ResolverCos_U16,,,,,Passed,2.548
Read FT_ResolverCos_U16 Max,3408,,3000,3899,Passed,0.013
Read FT_ResolverCos_U16 Min,624,,400,700,Passed,0.013
Resolver excitation,10.821,,10,12,Passed,0.124
Switch OFF 14,,,,,Passed,0.134
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.172
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.178
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.177
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.180
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.177
Wait,,,,,Passed,0.119
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.178
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.182
Wait,,,,,Passed,5.018
Read Dcs_bMot Measure Current,2.373,A,1,3,Passed,0.153
Wait,,,,,Passed,0.517
Switch ON Current measure,,,,,Passed,0.132
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.177
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.176
Wait,,,,,Passed,0.117
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.175
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.177
Wait,,,,,Passed,1.018
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.175
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.176
Wait,,,,,Passed,0.117
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.176
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.176
Wait,,,,,Passed,6.017
Read Pls_bMot Measure Current,2.781,A,1,3,Passed,0.159
Wait,,,,,Passed,0.518
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.175
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.034
OFF 00,,,,,Passed,0.049
OFF 01,,,,,Passed,0.056
OFF 02,,,,,Passed,0.054
OFF 03,,,,,Passed,0.054
Wait,,,,,Passed,0.517
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.057
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.060
Wait,,,,,Passed,0.118
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,1.016
Read UserVar_DogCluPosnRatSnsr,81.000,,60,90,Passed,0.024
Read ADEL_ParkPawlPosnRatSnsr,85.855,,60,90,Passed,0.024
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.055
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,1.017
Read ADEL_DogCluPosnRatSnsr,8.206,,0,20,Passed,0.025
Read ADEL_ParkPawlPosnRatSnsr,45.453,,40,50,Passed,0.024
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.051
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.048
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.048
Wait,,,,,Passed,0.116
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Switch OFF Current measure,,,,,Passed,0.139
Voltage=6.5,,,,,Passed,0.143
Read FSSMACS_AclState,50,,30,50,Passed,0.029
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Read SASMACS_AclState,2,,2,2,Passed,0.029
Identity,,,,,Passed,0.029
Identity_OFF,,,,,Passed,0.029
Voltage=12.5V,,,,,Passed,0.152
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.537
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.537
Wait,,,,,Passed,0.522
Set UserVar_Dcs_MotCurReqByp_Cal=-0.6,,,,,Passed,0.181
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.177
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.178
Wait,,,,,Passed,0.117
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.176
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.179
Wait,,,,,Passed,6.016
Read Dcs_bMot Measure Current,1.749,A,1,3,Passed,0.162
Wait,,,,,Passed,0.516
Switch ON Current measure,,,,,Passed,0.133
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.178
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.178
Wait,,,,,Passed,0.120
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.178
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.178
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.179
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.178
Wait,,,,,Passed,0.117
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.180
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.178
Wait,,,,,Passed,7.016
Read Pls_bMot Measure Current,1.388,A,1,3,Passed,0.156
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.177
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.032
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.167
Wait,,,,,Passed,0.516
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.170
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.172
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.055
Apply HV Battery = 450V,,,,,Passed,0.055
Apply HV Battery =1A,,,,,Passed,0.046
Wait,,,,,Passed,1.017
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.026
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.045
HV_Channel OFF,,,,,Passed,0.129
