Product Name,29113425
Station Name,EOL
Serial Number,!202930116!_V29113441
DateTime,20210307_144348
Total Test Time,295.600000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read FT_Iuvw3_U16[0],2525,,2300,2700,Passed,0.047
Read U Current,338.729,,-500,500,Passed,0.133
Set_U_DutyCycle= 0.452,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2679,,2500,2900,Passed,0.048
Read U Current,446.0626,,-500,500,Passed,0.135
Set_V_DutyCycle= 0.548,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1525,,1300,1700,Passed,0.047
Read V Current,-385.762,,-500,500,Passed,0.135
Set_V_DutyCycle= 0.545,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1657,,1500,1900,Passed,0.048
Read V Current,-291.202,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.54,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1853,,1700,2100,Passed,0.052
Read V Current,-148.259,,-500,500,Passed,0.135
Set_V_DutyCycle= 0.5,,,,,Passed,0.168
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[1],2065,,1900,2300,Passed,0.047
Read V Current,2.595,,-500,500,Passed,0.133
Set_V_DutyCycle= 0.46,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2291,,2100,2500,Passed,0.047
Read V Current,164.981,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.455,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2493,,2300,2700,Passed,0.047
Read V Current,311.396,,-500,500,Passed,0.135
Set_V_DutyCycle= 0.452,,,,,Passed,0.173
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2635,,2500,2900,Passed,0.048
Read V Current,411.235,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.548,,,,,Passed,0.168
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1507,,1300,1700,Passed,0.047
Read W Current,-390.99685,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.545,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1655,,1500,1900,Passed,0.048
Read W Current,-288.418,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.54,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1860,,1700,2100,Passed,0.052
Read W Current,-136.040,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.5,,,,,Passed,0.172
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2058,,1900,2300,Passed,0.047
Read W Current,2.479,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.46,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2284,,2100,2500,Passed,0.048
Read W Current,164.597,,-500,500,Passed,0.133
Set_W_DutyCycle= 0.455,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2504,,2300,2700,Passed,0.048
Read W Current,324.211,,-500,500,Passed,0.143
Set_W_DutyCycle= 0.452,,,,,Passed,0.169
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2655,,2500,2900,Passed,0.048
Read W Current,431.402,,-500,500,Passed,0.134
DutyCycle OFF,,,,,Passed,0.170
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.168
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.169
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.168
Wait,,,,,Passed,2.016
Read Correction U,0.706,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.038
Read Correction V,0.719,,0.5,1,Passed,0.048
Current_Caculation,,,,,Passed,0.037
Read Correction W,0.717,,0.5,1,Passed,0.050
Current_Caculation,,,,,Passed,0.037
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.020
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.174
Wait,,,,,Passed,0.516
get_gain,,,,,Passed,0.020
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.168
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.019
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.167
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.168
Set SAMTBHV_GainCorrnC,,,,,Passed,0.167
get_gain,,,,,Passed,0.020
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.173
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.169
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.173
get_gain,,,,,Passed,0.019
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.170
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.169
get_gain,,,,,Passed,0.019
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.171
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.169
get_gain,,,,,Passed,0.020
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.166
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.170
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.174
Wait,,,,,Passed,0.168
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.177
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.177
Set UDS_bRoutineActive=1,,,,,Passed,0.177
Wait,,,,,Passed,0.517
Read FSSMACS_AclState,31,,30,50,Passed,0.026
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.171
Set MAIN_u16ModeReq=0,,,,,Passed,0.028
Set MAIN_u16ModeReq=0,,,,,Passed,0.179
Wait,,,,,Passed,0.517
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.168
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.169
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.177
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.179
Wait,,,,,Passed,0.167
MAIN_bShutDownReq=1,,,,,Passed,0.178
MAIN_bShutDownReq=1,,,,,Passed,1.250
Wait,,,,,Passed,0.519
HV_Source OFF,,,,,Passed,0.048
HV_Channel OFF,,,,,Passed,0.133
Switch OFF HV_21,,,,,Passed,0.134
Switch OFF HV_22,,,,,Passed,0.133
Read FSMABLV_UbatLVCorGainC,0.986,,0.9,1.1,Passed,0.021
Read FSMABLV_UbatLVCorOffsetC,40.335,,-60,100,Passed,0.020
Read HV_CorGainC,1.00928,,0.9,1.2,Passed,0.020
Read HV_CorOffsetC,-10.650,,-50,50,Passed,0.021
Read FTEAMPI_A2DGainIsuLC,1.0370,,0.9,1.1,Passed,0.020
Read FTEAMPI_A2DGainIsvLC,1.0386,,0.9,1.1,Passed,0.021
Read FTEAMPI_A2DGainIswLC,1.0419,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIsuLC,1.0370,,0.9,1.1,Passed,0.020
Read SAMTLCS_A2DGainIsvLC,1.0386,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIswLC,1.0419,,0.9,1.1,Passed,0.021
Disconnect,,,,,Passed,4.882
12V_DC_Source,,,,,Passed,0.118
Wait,,,,,Passed,0.517
Switch OFF 12V_8,,,,,Passed,0.134
Switch OFF 12V_9,,,,,Passed,0.133
Wait,,,,,Passed,0.517
Switch On 12V_8,,,,,Passed,0.136
Switch On 12V_9,,,,,Passed,0.131
Voltage=12.5V,,,,,Passed,0.158
Current=5A,,,,,Passed,0.100
12V_DC_Source,,,,,Passed,0.094
Wait,,,,,Passed,0.520
Wake up,,,,,Passed,1.042
Wait,,,,,Passed,0.517
Connect DUT,,,,,Passed,4.643
Wait,,,,,Passed,0.518
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.026
Wait,,,,,Passed,1.518
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.040
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.040
HV_CorGainC,1,,1,1,Passed,0.051
HV_CorOffsetC,1,,1,1,Passed,0.043
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.040
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.039
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.040
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.039
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.039
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.044
HV_Channel ON,,,,,Passed,0.129
HV_Source ON,,,,,Passed,0.045
Voltage=12.5V,,,,,Passed,0.142
Switch On HV_36,,,,,Passed,0.133
Switch On HV_38,,,,,Passed,0.133
Apply HV Battery = 360V,,,,,Passed,0.045
Apply HV Battery =25A,,,,,Passed,0.044
HV_Source ON,,,,,Passed,0.055
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.171
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.174
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.178
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.177
Wait,,,,,Passed,0.516
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.168
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.170
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.173
Wait,,,,,Passed,0.518
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.169
Wait,,,,,Passed,0.516
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.170
Set MAIN_u16ModeReq=1,,,,,Passed,0.177
Wait,,,,,Passed,0.516
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.169
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.170
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.170
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.172
Wait,,,,,Passed,1.017
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=500,,,,,Passed,0.171
Wait,,,,,Passed,3.017
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.167
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.094
Check FSMAPMT_PmTemp,63.790,,40,90,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.029
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.027
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.025
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.167
Disconnect,,,,,Passed,3.067
Wait,,,,,Passed,0.520
HV_Source OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.517
HV_Channel OFF,,,,,Passed,0.141
Wait,,,,,Passed,0.521
Switch OFF HV_36,,,,,Passed,0.153
Switch OFF HV_38,,,,,Passed,0.131
12V_DC_Source,,,,,Passed,0.107
Wait,,,,,Passed,0.528
Switch OFF 12V_8,,,,,Passed,0.184
Switch OFF 12V_9,,,,,Passed,0.132
Switch OFF Current measure,,,,,Passed,0.133
Disconnect,,,,,Passed,0.020
Switch On 12V_8,,,,,Passed,0.131
Switch On 12V_9,,,,,Passed,0.133
Switch On 14,,,,,Passed,0.136
12V_DC_Source,,,,,Passed,0.092
Voltage=12.5V,,,,,Passed,0.158
Current=5A,,,,,Passed,0.109
12V_DC_Source,,,,,Passed,0.093
Wait,,,,,Passed,0.527
Wake up,,,,,Passed,1.045
Wait,,,,,Passed,0.522
Connect DUT,,,,,Passed,4.864
Wait,,,,,Passed,0.516
Blowing_water,,,,,Passed,0.238
Sleep Power Current Measure,0.00152,uA,0,100,Passed,1.270
Read FT_ResolverSin_U16,,,,,Passed,2.547
Read FT_ResolverSin_U16 Max,3475,,3000,3899,Passed,0.013
Read FT_ResolverSin_U16 Min,609,,400,700,Passed,0.013
Read FT_ResolverCos_U16,,,,,Passed,2.548
Read FT_ResolverCos_U16 Max,3484,,3000,3899,Passed,0.013
Read FT_ResolverCos_U16 Min,613,,400,700,Passed,0.013
Resolver excitation,10.907,,10,12,Passed,0.124
Switch OFF 14,,,,,Passed,0.138
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.171
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.171
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.180
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.176
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.320
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.179
Wait,,,,,Passed,0.116
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.324
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.175
Wait,,,,,Passed,5.017
Read Dcs_bMot Measure Current,2.410,A,1,3,Passed,0.158
Wait,,,,,Passed,0.517
Switch ON Current measure,,,,,Passed,0.145
Wait,,,,,Passed,1.018
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.179
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.177
Wait,,,,,Passed,0.117
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.321
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.181
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.179
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.178
Wait,,,,,Passed,0.117
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.177
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.178
Wait,,,,,Passed,6.016
Read Pls_bMot Measure Current,2.684,A,1,3,Passed,0.156
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.177
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.032
OFF 00,,,,,Passed,0.055
OFF 01,,,,,Passed,0.053
OFF 02,,,,,Passed,0.055
OFF 03,,,,,Passed,0.053
Wait,,,,,Passed,0.517
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.057
Wait,,,,,Passed,0.116
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.052
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,1.017
Read UserVar_DogCluPosnRatSnsr,80.823,,60,90,Passed,0.027
Read ADEL_ParkPawlPosnRatSnsr,85.861,,60,90,Passed,0.024
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.051
Wait,,,,,Passed,0.118
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.116
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,1.016
Read ADEL_DogCluPosnRatSnsr,8.142,,0,20,Passed,0.024
Read ADEL_ParkPawlPosnRatSnsr,45.642,,40,50,Passed,0.023
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.053
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.051
Wait,,,,,Passed,0.116
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Switch OFF Current measure,,,,,Passed,0.135
Voltage=6.5,,,,,Passed,0.142
Read FSSMACS_AclState,50,,30,50,Passed,0.025
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Read SASMACS_AclState,2,,2,2,Passed,0.026
Identity,,,,,Passed,0.025
Identity_OFF,,,,,Passed,0.025
Voltage=12.5V,,,,,Passed,0.142
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.540
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.537
Wait,,,,,Passed,0.517
Set UserVar_Dcs_MotCurReqByp_Cal=-0.6,,,,,Passed,0.178
Wait,,,,,Passed,0.116
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.181
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.178
Wait,,,,,Passed,0.117
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.176
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.177
Wait,,,,,Passed,6.016
Read Dcs_bMot Measure Current,2.196,A,1,3,Passed,0.159
Wait,,,,,Passed,0.517
Switch ON Current measure,,,,,Passed,0.133
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.179
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.177
Wait,,,,,Passed,0.117
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.177
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.177
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.177
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.177
Wait,,,,,Passed,0.117
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.179
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.178
Wait,,,,,Passed,7.017
Read Pls_bMot Measure Current,2.415,A,1,3,Passed,0.159
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.182
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.041
Wait,,,,,Passed,0.523
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.177
Wait,,,,,Passed,0.517
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.169
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.170
HV_Channel ON,,,,,Passed,0.129
HV_Source ON,,,,,Passed,0.060
HV_Source ON,,,,,Passed,0.046
Apply HV Battery = 450V,,,,,Passed,0.045
Apply HV Battery =1A,,,,,Passed,0.052
Wait,,,,,Passed,1.020
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.030
Wait,,,,,Passed,0.518
HV_Source OFF,,,,,Passed,0.046
HV_Channel OFF,,,,,Passed,0.129
