Product Name,29113425
Station Name,EOL
Serial Number,!202960033!_V29113441
DateTime,20210307_184638
Total Test Time,282.200000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
Read FSMAPMT_PmTemp,23.145,,18,26,Passed,0.026
Read FSMADBT_DboardTemp,23.915,,18,40,Passed,0.026
Read FSMACBT_CboardTempHV,25.0638,,18,40,Passed,0.026
Read FSMACBT_CboardTempLV,24.468,,18,40,Passed,0.026
Read FSMAICT_CoolingTemp,22.638,,18,28,Passed,0.028
Read FSMAMST_StatorTemp1,83.179,,78,88,Passed,0.026
Read FSMAMST_StatorTemp2,86.705,,78,88,Passed,0.025
Wait,,,,,Passed,0.517
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.157
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.164
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.169
Set MAIN_u16ModeReq=1,,,,,Passed,0.173
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.173
Set UDS_bRoutineActive=1,,,,,Passed,0.168
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.169
Wait,,,,,Passed,0.517
ENS testing ENS_u32Dty,9809,,5000,15000,Passed,1.079
ENS testing ENS_u32Prd,20008,,10000,30000,Passed,1.088
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
Apply HV Battery = 220V,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,952,,900,1000,Passed,0.049
Apply HV Battery = 280V,,,,,Passed,0.045
Wait,,,,,Passed,0.517
Read FS_UbatHV_U16,1209,,1000,1300,Passed,0.052
Apply HV Battery = 350V,,,,,Passed,0.045
Wait,,,,,Passed,0.516
Read FS_UbatHV_U16,1508,,1400,1600,Passed,0.047
Read Correction,0.234,,0,1,Passed,0.049
HV_Caculation ,,,,,Passed,0.029
Wait,,,,,Passed,1.516
Check_the_water,1,,1,1,Passed,8.537
U_LOAD,,,,,Passed,0.046
V_LOAD,,,,,Passed,0.042
W_LOAD,,,,,Passed,0.042
Wait,,,,,Passed,0.517
Apply HV Battery =270V,,,,,Passed,0.045
Apply HV Battery =25A,,,,,Passed,0.045
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.160
Wait,,,,,Passed,0.167
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.169
Wait,,,,,Passed,1.017
Set UDS_bRoutineActive=1,,,,,Passed,0.174
Wait,,,,,Passed,1.017
Read FSSMACS_Aclstate,50,,30,50,Passed,0.026
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.157
Set MAIN_u16ModeReq=0,,,,,Passed,0.024
Set MAIN_u16ModeReq=0,,,,,Passed,0.026
Read FSSMACS_Aclstate,31,,30,31,Passed,0.035
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.162
Wait,,,,,Passed,0.516
Set FTSMACS_FtModeReqBypassValueC=6,,,,,Passed,0.159
Wait,,,,,Passed,0.516
Read FTSMACS_AclState,8,,8,8,Passed,0.025
Wait,,,,,Passed,0.517
Read FSSMACS_Aclstate,31,,30,31,Passed,0.025
Set_FTCIVDC_ExtPwmOnOff3C=1,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Set_U_DutyCycle= 0.548,,,,,Passed,0.156
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1512,,1300,1700,Passed,0.048
Read U Current,-375.441,,-500,500,Passed,0.134
Set_U_DutyCycle= 0.545,,,,,Passed,0.165
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],1645,,1500,1900,Passed,0.047
Read U Current,-279.372,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.54,,,,,Passed,0.160
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],1852,,1700,2100,Passed,0.048
Read U Current,-134.788,,-500,500,Passed,0.146
Set_U_DutyCycle= 0.5,,,,,Passed,0.158
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],2052,,1900,2300,Passed,0.048
Read U Current,2.630,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.46,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2290,,2100,2500,Passed,0.051
Read U Current,173.255,,-500,500,Passed,0.135
Set_U_DutyCycle= 0.455,,,,,Passed,0.161
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[0],2515,,2300,2700,Passed,0.047
Read U Current,331.377,,-500,500,Passed,0.136
Set_U_DutyCycle= 0.452,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[0],2668,,2500,2900,Passed,0.047
Read U Current,437.380,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.548,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1538,,1300,1700,Passed,0.048
Read V Current,-370.624,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.545,,,,,Passed,0.165
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],1666,,1500,1900,Passed,0.047
Read V Current,-277.704,,-500,500,Passed,0.133
Set_V_DutyCycle= 0.54,,,,,Passed,0.160
Wait,,,,,Passed,0.518
Read FT_Iuvw3_U16[1],1858,,1700,2100,Passed,0.049
Read V Current,-138.9456,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.5,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2060,,1900,2300,Passed,0.047
Read V Current,2.637,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.46,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2273,,2100,2500,Passed,0.052
Read V Current,159.0124,,-500,500,Passed,0.134
Set_V_DutyCycle= 0.455,,,,,Passed,0.160
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[1],2474,,2300,2700,Passed,0.047
Read V Current,302.734,,-500,500,Passed,0.136
Set_V_DutyCycle= 0.452,,,,,Passed,0.158
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[1],2612,,2500,2900,Passed,0.047
Read V Current,401.0864,,-500,500,Passed,0.135
Set_W_DutyCycle= 0.548,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1512,,1300,1700,Passed,0.047
Read W Current,-382.9737,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.545,,,,,Passed,0.160
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[2],1648,,1500,1900,Passed,0.049
Read W Current,-281.452,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.54,,,,,Passed,0.156
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],1861,,1700,2100,Passed,0.065
Read W Current,-130.704,,-500,500,Passed,0.141
Set_W_DutyCycle= 0.5,,,,,Passed,0.167
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[2],2053,,1900,2300,Passed,0.048
Read W Current,2.619,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.46,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2261,,2100,2500,Passed,0.049
Read W Current,152.262,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.455,,,,,Passed,0.162
Wait,,,,,Passed,0.516
Read FT_Iuvw3_U16[2],2483,,2300,2700,Passed,0.058
Read W Current,308.338,,-500,500,Passed,0.134
Set_W_DutyCycle= 0.452,,,,,Passed,0.158
Wait,,,,,Passed,0.517
Read FT_Iuvw3_U16[2],2633,,2500,2900,Passed,0.052
Read W Current,413.725,,-500,500,Passed,0.144
DutyCycle OFF,,,,,Passed,0.161
FTCIVDC_ExtPwmOnOff3C,,,,,Passed,0.160
Set FTSMACS_FtModeReqBypassOnOffC=0,,,,,Passed,0.167
Set FTSMACS_FtModeReqBypassValueC=4,,,,,Passed,0.163
Wait,,,,,Passed,2.019
Read Correction U,0.703,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.036
Read Correction V,0.718,,0.5,1,Passed,0.049
Current_Caculation,,,,,Passed,0.038
Read Correction W,0.709,,0.5,1,Passed,0.048
Current_Caculation,,,,,Passed,0.037
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.020
Set FSMABLV_UbatLVCorGainC,,,,,Passed,0.160
Wait,,,,,Passed,0.517
get_gain,,,,,Passed,0.020
Set FSMABLV_UbatLVCorOffsetC,,,,,Passed,0.158
Wait,,,,,Passed,0.516
get_gain,,,,,Passed,0.020
Set FSEABHV_UbatHVCorGainC,,,,,Passed,0.160
Set FTEABHV_UbatHVCorGainC,,,,,Passed,0.156
Set SAMTBHV_GainCorrnC,,,,,Passed,0.165
get_gain,,,,,Passed,0.019
Set FSEABHV_UbatHVCorOffsetC,,,,,Passed,0.157
Set FTEABHV_UbatHVCorOffsetC,,,,,Passed,0.163
Set SAMTBHV_A2DOffsetVoltageC,,,,,Passed,0.157
get_gain,,,,,Passed,0.020
Set FTEAMPI_A2DGainIsuLC,,,,,Passed,0.159
Set SAMTLCS_A2DGainIsuLC,,,,,Passed,0.164
get_gain,,,,,Passed,0.020
Set FTEAMPI_A2DGainIsvLC,,,,,Passed,0.160
Set SAMTLCS_A2DGainIsvLC,,,,,Passed,0.166
get_gain,,,,,Passed,0.019
Set FTEAMPI_A2DGainIswLC,,,,,Passed,0.161
Set SAMTLCS_A2DGainIswLC,,,,,Passed,0.159
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.160
Wait,,,,,Passed,0.167
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.167
Wait,,,,,Passed,0.518
Set UDS_bRoutineActive=1,,,,,Passed,0.171
Set UDS_bRoutineActive=1,,,,,Passed,0.174
Wait,,,,,Passed,0.520
Read FSSMACS_AclState,31,,30,50,Passed,0.026
Set MAIN_u8GKNAppliModeBYPC=1,,,,,Passed,0.159
Set MAIN_u16ModeReq=0,,,,,Passed,0.024
Set MAIN_u16ModeReq=0,,,,,Passed,0.173
Wait,,,,,Passed,0.516
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.157
Set MAIN_u16WriteTrimEnaC=5A07,,,,,Passed,0.158
Wait,,,,,Passed,0.518
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.176
Set MAIN_MSGu8PowerMode=0,,,,,Passed,0.170
Wait,,,,,Passed,0.166
MAIN_bShutDownReq=1,,,,,Passed,0.179
MAIN_bShutDownReq=1,,,,,Passed,0.169
Wait,,,,,Passed,0.516
HV_Source OFF,,,,,Passed,0.052
HV_Channel OFF,,,,,Passed,0.133
Switch OFF HV_21,,,,,Passed,0.133
Switch OFF HV_22,,,,,Passed,0.132
Read FSMABLV_UbatLVCorGainC,0.988,,0.9,1.1,Passed,0.021
Read FSMABLV_UbatLVCorOffsetC,36.675,,-60,100,Passed,0.020
Read HV_CorGainC,1.0184,,0.9,1.2,Passed,0.020
Read HV_CorOffsetC,-11.247,,-50,50,Passed,0.021
Read FTEAMPI_A2DGainIsuLC,1.0326,,0.9,1.1,Passed,0.020
Read FTEAMPI_A2DGainIsvLC,1.0382,,0.9,1.1,Passed,0.021
Read FTEAMPI_A2DGainIswLC,1.0295,,0.9,1.1,Passed,0.021
Read SAMTLCS_A2DGainIsuLC,1.0326,,0.9,1.1,Passed,0.020
Read SAMTLCS_A2DGainIsvLC,1.0382,,0.9,1.1,Passed,0.020
Read SAMTLCS_A2DGainIswLC,1.0295,,0.9,1.1,Passed,0.020
Disconnect,,,,,Passed,2.359
12V_DC_Source,,,,,Passed,0.092
Wait,,,,,Passed,0.520
Switch OFF 12V_8,,,,,Passed,0.161
Switch OFF 12V_9,,,,,Passed,0.132
Wait,,,,,Passed,0.517
Switch On 12V_8,,,,,Passed,0.162
Switch On 12V_9,,,,,Passed,0.132
Voltage=12.5V,,,,,Passed,0.144
Current=5A,,,,,Passed,0.128
12V_DC_Source,,,,,Passed,0.125
Wait,,,,,Passed,0.519
Wake up,,,,,Passed,1.043
Wait,,,,,Passed,0.529
Connect DUT,,,,,Passed,4.931
Wait,,,,,Passed,0.517
Read MAIN_MSGu8InverterHVILStatus,0,,0,0,Passed,0.029
Wait,,,,,Passed,1.517
FSMABLV_UbatLVCorGainC,1,,1,1,Passed,0.040
FSMABLV_UbatLVCorOffsetC,1,,1,1,Passed,0.041
HV_CorGainC,1,,1,1,Passed,0.040
HV_CorOffsetC,1,,1,1,Passed,0.039
FTEAMPI_A2DGainIsuLC,1,,1,1,Passed,0.040
FTEAMPI_A2DGainIsvLC,1,,1,1,Passed,0.039
FTEAMPI_A2DGainIswLC,1,,1,1,Passed,0.043
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.039
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.039
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.039
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.046
Voltage=12.5V,,,,,Passed,0.139
Switch On HV_36,,,,,Passed,0.134
Switch On HV_38,,,,,Passed,0.134
Apply HV Battery = 360V,,,,,Passed,0.045
Apply HV Battery =25A,,,,,Passed,0.045
HV_Source ON,,,,,Passed,0.045
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.161
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.170
Wait,,,,,Passed,0.516
Set UDS_bRoutineActive=1,,,,,Passed,0.174
Wait,,,,,Passed,0.516
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.158
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.162
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.157
Wait,,,,,Passed,0.517
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.159
Wait,,,,,Passed,0.517
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.160
Set MAIN_u16ModeReq=1,,,,,Passed,0.171
Wait,,,,,Passed,0.517
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.161
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.163
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.163
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.159
Wait,,,,,Passed,1.017
Read FSSMACS_AclState,50,,30,50,Passed,0.025
Set FSTCGTC_BenchPhaCurTgtC=500,,,,,Passed,0.160
Wait,,,,,Passed,3.017
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.157
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.104
Check FSMAPMT_PmTemp,64.230,,40,90,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.031
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.025
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.156
Disconnect,,,,,Passed,2.058
Wait,,,,,Passed,0.527
HV_Source OFF,,,,,Passed,0.052
Wait,,,,,Passed,0.516
HV_Channel OFF,,,,,Passed,0.138
Wait,,,,,Passed,0.521
Switch OFF HV_36,,,,,Passed,0.131
Switch OFF HV_38,,,,,Passed,0.131
12V_DC_Source,,,,,Passed,0.096
Wait,,,,,Passed,0.517
Switch OFF 12V_8,,,,,Passed,0.139
Switch OFF 12V_9,,,,,Passed,0.131
Switch OFF Current measure,,,,,Passed,0.132
Disconnect,,,,,Passed,0.020
Switch On 12V_8,,,,,Passed,0.131
Switch On 12V_9,,,,,Passed,0.131
Switch On 14,,,,,Passed,0.133
12V_DC_Source,,,,,Passed,0.095
Voltage=12.5V,,,,,Passed,0.148
Current=5A,,,,,Passed,0.135
12V_DC_Source,,,,,Passed,0.099
Wait,,,,,Passed,0.539
Wake up,,,,,Passed,1.054
Wait,,,,,Passed,0.523
Connect DUT,,,,,Passed,5.145
Wait,,,,,Passed,0.517
Blowing_water,,,,,Passed,0.236
Sleep Power Current Measure,0.00262,uA,0,100,Passed,0.913
Read FT_ResolverSin_U16,,,,,Passed,2.546
Read FT_ResolverSin_U16 Max,3469,,3000,3899,Passed,0.014
Read FT_ResolverSin_U16 Min,597,,400,700,Passed,0.013
Read FT_ResolverCos_U16,,,,,Passed,2.550
Read FT_ResolverCos_U16 Max,3471,,3000,3899,Passed,0.013
Read FT_ResolverCos_U16 Min,629,,400,700,Passed,0.014
Resolver excitation,10.878,,10,12,Passed,0.125
Switch OFF 14,,,,,Passed,0.134
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.160
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.175
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.172
Wait,,,,,Passed,0.118
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.167
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.176
Wait,,,,,Passed,0.116
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.169
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.172
Wait,,,,,Passed,5.017
Read Dcs_bMot Measure Current,2.400,A,1,3,Passed,0.171
Wait,,,,,Passed,0.517
Switch ON Current measure,,,,,Passed,0.134
Wait,,,,,Passed,1.016
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.172
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.173
Wait,,,,,Passed,0.116
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.168
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.171
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.169
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.169
Wait,,,,,Passed,0.116
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.172
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.174
Wait,,,,,Passed,6.016
Read Pls_bMot Measure Current,2.700,A,1,3,Passed,0.154
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.173
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.033
OFF 00,,,,,Passed,0.058
OFF 01,,,,,Passed,0.054
OFF 02,,,,,Passed,0.054
OFF 03,,,,,Passed,0.054
Wait,,,,,Passed,0.518
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.058
Wait,,,,,Passed,0.118
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.116
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.051
Wait,,,,,Passed,1.016
Read UserVar_DogCluPosnRatSnsr,80.814,,60,90,Passed,0.024
Read ADEL_ParkPawlPosnRatSnsr,86.151,,60,90,Passed,0.023
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.053
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,1.017
Read ADEL_DogCluPosnRatSnsr,8.118,,0,20,Passed,0.024
Read ADEL_ParkPawlPosnRatSnsr,45.422,,40,50,Passed,0.024
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.053
Wait,,,,,Passed,0.116
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.063
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Switch OFF Current measure,,,,,Passed,0.134
Voltage=6.5,,,,,Passed,0.139
Read FSSMACS_AclState,50,,30,50,Passed,0.033
Read FTSMACS_AclState,3,,3,3,Passed,0.028
Read SASMACS_AclState,2,,2,2,Passed,0.027
Identity,,,,,Passed,0.025
Identity_OFF,,,,,Passed,0.025
Voltage=12.5V,,,,,Passed,0.143
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.537
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.536
Wait,,,,,Passed,0.517
Set UserVar_Dcs_MotCurReqByp_Cal=-0.6,,,,,Passed,0.168
Wait,,,,,Passed,0.118
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.167
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.172
Wait,,,,,Passed,0.116
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.168
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.170
Wait,,,,,Passed,6.017
Read Dcs_bMot Measure Current,2.0150,A,1,3,Passed,0.172
Wait,,,,,Passed,0.523
Switch ON Current measure,,,,,Passed,0.141
Wait,,,,,Passed,1.018
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.313
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.170
Wait,,,,,Passed,0.124
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.192
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.183
Wait,,,,,Passed,1.019
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.169
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.169
Wait,,,,,Passed,0.116
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.171
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.174
Wait,,,,,Passed,7.017
Read Pls_bMot Measure Current,1.864,A,1,3,Passed,0.167
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.170
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.033
Wait,,,,,Passed,0.516
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.168
Wait,,,,,Passed,0.517
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.157
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.162
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.046
HV_Source ON,,,,,Passed,0.045
Apply HV Battery = 450V,,,,,Passed,0.056
Apply HV Battery =1A,,,,,Passed,0.046
Wait,,,,,Passed,1.017
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.027
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.045
HV_Channel OFF,,,,,Passed,0.129
