Product Name,29113425
Station Name,EOL
Serial Number,!202930120!_V29113441
DateTime,20210307_191520
Total Test Time,284.200000
Result,Pass
TestItem,MeasureValue,Unit,LowLimit,HiLimit,Result,CycleTime
SAMTLCS_A2DGainIsuLC,1,,1,1,Passed,0.039
SAMTLCS_A2DGainIsvLC,1,,1,1,Passed,0.045
SAMTLCS_A2DGainIswLC,1,,1,1,Passed,0.039
HV_Channel ON,,,,,Passed,0.130
HV_Source ON,,,,,Passed,0.045
Voltage=12.5V,,,,,Passed,0.142
Switch On HV_36,,,,,Passed,0.134
Switch On HV_38,,,,,Passed,0.134
Apply HV Battery = 360V,,,,,Passed,0.047
Apply HV Battery =25A,,,,,Passed,0.044
HV_Source ON,,,,,Passed,0.054
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.161
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.311
Wait,,,,,Passed,0.516
Set UDS_bRoutineActive=1,,,,,Passed,0.317
Wait,,,,,Passed,0.518
Set FTEOMEP_DvSoftActivationC=1,,,,,Passed,0.158
Set FTEOMEP_CurPhaFrqHzDvC=100Hz,,,,,Passed,0.167
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.157
Wait,,,,,Passed,0.518
Set FTSMACS_FtModeReqBypassOnOffC=1,,,,,Passed,0.161
Wait,,,,,Passed,0.517
Set FSSMACS_BenchIpmMgrOperValC=4,,,,,Passed,0.159
Set MAIN_u16ModeReq=1,,,,,Passed,0.172
Wait,,,,,Passed,0.517
Set FTASDPM_IqDeratingMaxC=1100,,,,,Passed,0.159
Set FTASDPM_IqDeratingMinC=-1100,,,,,Passed,0.159
Set FTASDPM_IdDeratingMaxC=1100,,,,,Passed,0.169
Set FTASDPM_IdDeratingMinC=-1100,,,,,Passed,0.157
Wait,,,,,Passed,1.018
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=500,,,,,Passed,0.157
Wait,,,,,Passed,3.017
Set FSTCGTC_BenchPhaCurTgtC=525,,,,,Passed,0.161
Set 30S Read FSSMACS_AclState,50,,30,50,Passed,26.098
Check FSMAPMT_PmTemp,66.599,,40,90,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurUl,ON,,OFF,,Passed,0.025
Read MAIN_VSIRxaFaultBOverUnderCurUr,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurVl,ON,,OFF,,Passed,0.030
Read MAIN_VSIRxaFaultBOverUnderCurVr,ON,,OFF,,Passed,0.026
Read MAIN_VSIRxaFaultBOverUnderCurWl,ON,,OFF,,Passed,0.025
Read MAIN_VSIRxaFaultBOverUnderCurWr,ON,,OFF,,Passed,0.026
Set FSTCGTC_BenchPhaCurTgtC=0,,,,,Passed,0.161
Disconnect,,,,,Passed,1.110
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.055
Wait,,,,,Passed,0.517
HV_Channel OFF,,,,,Passed,0.154
Wait,,,,,Passed,0.524
Switch OFF HV_36,,,,,Passed,0.132
Switch OFF HV_38,,,,,Passed,0.134
12V_DC_Source,,,,,Passed,0.094
Wait,,,,,Passed,0.517
Switch OFF 12V_8,,,,,Passed,0.138
Switch OFF 12V_9,,,,,Passed,0.132
Switch OFF Current measure,,,,,Passed,0.131
Disconnect,,,,,Passed,0.020
Switch On 12V_8,,,,,Passed,0.133
Switch On 12V_9,,,,,Passed,0.131
Switch On 14,,,,,Passed,0.131
12V_DC_Source,,,,,Passed,0.102
Voltage=12.5V,,,,,Passed,0.168
Current=5A,,,,,Passed,0.178
12V_DC_Source,,,,,Passed,0.105
Wait,,,,,Passed,0.518
Wake up,,,,,Passed,1.051
Wait,,,,,Passed,0.525
Connect DUT,,,,,Passed,5.132
Wait,,,,,Passed,0.516
Blowing_water,,,,,Passed,0.237
Sleep Power Current Measure,0.00274,uA,0,100,Passed,0.901
Read FT_ResolverSin_U16,,,,,Passed,2.547
Read FT_ResolverSin_U16 Max,3476,,3000,3899,Passed,0.013
Read FT_ResolverSin_U16 Min,606,,400,700,Passed,0.013
Read FT_ResolverCos_U16,,,,,Passed,2.547
Read FT_ResolverCos_U16 Max,3468,,3000,3899,Passed,0.013
Read FT_ResolverCos_U16 Min,619,,400,700,Passed,0.012
Resolver excitation,10.846,,10,12,Passed,0.126
Switch OFF 14,,,,,Passed,0.134
Set BSW_U32SystemShutDownDelay_MaxC=720000,,,,,Passed,0.158
Set MAIN_bMSGRxToutBenchOnC=1,,,,,Passed,0.160
Wait,,,,,Passed,0.516
Set MAIN_MSGu8PowerMode=7,,,,,Passed,0.173
Wait,,,,,Passed,0.517
Set UDS_bRoutineActive=1,,,,,Passed,0.174
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.173
Set UserVar_Dcs_MotCurReqByp_Cal=0.5,,,,,Passed,0.172
Wait,,,,,Passed,0.116
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.170
Set UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.172
Wait,,,,,Passed,5.017
Read Dcs_bMot Measure Current,2.396,A,1,3,Passed,0.159
Wait,,,,,Passed,0.517
Switch ON Current measure,,,,,Passed,0.134
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.308
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.177
Wait,,,,,Passed,0.118
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.171
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.174
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.170
Set UserVar_Pls_MotCurReqByp_Cal=0.5,,,,,Passed,0.170
Wait,,,,,Passed,0.118
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.167
Set UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.169
Wait,,,,,Passed,6.016
Read Pls_bMot Measure Current,2.732,A,1,3,Passed,0.154
Wait,,,,,Passed,0.517
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.174
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.035
OFF 00,,,,,Passed,0.062
OFF 01,,,,,Passed,0.054
OFF 02,,,,,Passed,0.054
OFF 03,,,,,Passed,0.063
Wait,,,,,Passed,0.518
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.061
Wait,,,,,Passed,0.116
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.063
Wait,,,,,Passed,0.120
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.057
Wait,,,,,Passed,1.016
Read UserVar_DogCluPosnRatSnsr,80.856,,60,90,Passed,0.024
Read ADEL_ParkPawlPosnRatSnsr,85.959,,60,90,Passed,0.028
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.054
Wait,,,,,Passed,0.117
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.057
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.118
UserVar_DogCluPosnRatSnsr OFF,,,,,Passed,0.052
Wait,,,,,Passed,1.020
Read ADEL_DogCluPosnRatSnsr,8.112,,0,20,Passed,0.024
Read ADEL_ParkPawlPosnRatSnsr,44.959,,40,50,Passed,0.024
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.050
Wait,,,,,Passed,0.119
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.049
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.051
Wait,,,,,Passed,0.117
UserVar_ParkPawlPosnRatSnsr OFF,,,,,Passed,0.051
Switch OFF Current measure,,,,,Passed,0.134
Voltage=6.5,,,,,Passed,0.139
Read FSSMACS_AclState,50,,30,50,Passed,0.026
Read FTSMACS_AclState,3,,3,3,Passed,0.026
Read SASMACS_AclState,2,,2,2,Passed,0.030
Identity,,,,,Passed,0.025
Identity_OFF,,,,,Passed,0.026
Voltage=12.5V,,,,,Passed,0.141
Read BSW_u32VSICounterCkreq,True,,True,,Passed,1.540
Read BSW_u32VSICounterSafeCkreq,True,,True,,Passed,1.537
Wait,,,,,Passed,0.517
Set UserVar_Dcs_MotCurReqByp_Cal=-0.6,,,,,Passed,0.171
Wait,,,,,Passed,0.117
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.169
Set UserVar_Dcs_MotCurReqByp_Cal=-0.5,,,,,Passed,0.171
Wait,,,,,Passed,0.117
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.311
ReSet UserVar_Dcs_bMotCurReqBypEna_Cal=1,,,,,Passed,0.172
Wait,,,,,Passed,6.018
Read Dcs_bMot Measure Current,2.559,A,1,3,Passed,0.157
Wait,,,,,Passed,0.517
Switch ON Current measure,,,,,Passed,0.135
Wait,,,,,Passed,1.017
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.455
Set UserVar_Dcs_MotCurReqByp_Cal=0,,,,,Passed,0.170
Wait,,,,,Passed,0.117
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.167
Set UserVar_Dcs_bMotCurReqBypEna_Cal=0,,,,,Passed,0.171
Wait,,,,,Passed,1.017
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.169
Set UserVar_Pls_MotCurReqByp_Cal=-0.5,,,,,Passed,0.172
Wait,,,,,Passed,0.117
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.167
ReSet UserVar_Pls_bMotCurReqBypEna_Cal=1,,,,,Passed,0.170
Wait,,,,,Passed,7.017
Read Pls_bMot Measure Current,2.01000,A,1,3,Passed,0.152
Wait,,,,,Passed,0.516
Set UserVar_Pls_MotCurReqByp_Cal=0,,,,,Passed,0.171
Set UserVar_Pls_bMotCurReqBypEna_Cal=0,,,,,Passed,0.036
Wait,,,,,Passed,0.517
Set MAIN_VSIBenchOnDataTreatmentC=1 ,,,,,Passed,0.161
Wait,,,,,Passed,0.518
Set FSEABHV_HighUbatHVThdC=530,,,,,Passed,0.157
Set SAMTBHV_HighVoltageThrC=530,,,,,Passed,0.165
HV_Channel ON,,,,,Passed,0.129
HV_Source ON,,,,,Passed,0.046
HV_Source ON,,,,,Passed,0.045
Apply HV Battery = 450V,,,,,Passed,0.044
Apply HV Battery =1A,,,,,Passed,0.045
Wait,,,,,Passed,1.017
Read MAIN_VSIRxaFaultBOverVoltVBat,ON,,ON,,Passed,0.028
Wait,,,,,Passed,0.517
HV_Source OFF,,,,,Passed,0.046
HV_Channel OFF,,,,,Passed,0.130
